0.000000000000000000e+00, 3.014682967843926309e-01
1.000000000000000000e+00, 5.250667370861701322e-01
2.000000000000000000e+00, 3.714511205377288849e-01
3.000000000000000000e+00, 2.150449166928654066e-01
4.000000000000000000e+00, 3.647386548914896554e-01
5.000000000000000000e+00, 2.707483964979647828e-01
6.000000000000000000e+00, 1.543582932678758124e-01
7.000000000000000000e+00, 2.316742787204376930e-01
8.000000000000000000e+00, 7.588824083906441087e-02
9.000000000000000000e+00, 5.474101576730869972e-02
1.000000000000000000e+01, 6.663806649538947524e-02
1.100000000000000000e+01, 3.696347298439005974e-02
1.200000000000000000e+01, 5.195360624390663734e-02
1.300000000000000000e+01, 4.702542129023110085e-02
1.400000000000000000e+01, 1.277107191838271483e-01
1.500000000000000000e+01, 7.978152559601453531e-02
1.600000000000000000e+01, 3.817869435571813463e-02
1.700000000000000000e+01, 3.024962507654660113e-02
1.800000000000000000e+01, 2.773427670602721801e-02
1.900000000000000000e+01, 5.614973461815093991e-02
2.000000000000000000e+01, 3.513138780854006826e-02
2.100000000000000000e+01, 2.478525867248303205e-02
2.200000000000000000e+01, 3.696874816263692048e-02
2.300000000000000000e+01, 3.244682077390206865e-02
2.400000000000000000e+01, 1.691893603249970332e-02
2.500000000000000000e+01, 2.090955466136909524e-02
2.600000000000000000e+01, 1.891142658265712942e-02
2.700000000000000000e+01, 2.200776966625388187e-02
2.800000000000000000e+01, 3.269730448706044401e-02
2.900000000000000000e+01, 2.565688212886913303e-02
