3.763326217323299083e+00
4.287705622404065053e+00
6.265078524324375842e+00
6.137208705247219953e+00
5.339634520716795230e+00
6.012732619518074806e+00
1.391974174989236923e+00
3.321162659837045172e+00
8.261980585523498455e-01
1.648263110786226449e+00
6.026491253572181073e+00
4.020787908621655582e+00
