0.000000000000000000e+00, 4.066034375601991213e-01
1.000000000000000000e+00, 3.348370460583705022e-01
2.000000000000000000e+00, 1.221402042827069573e-01
3.000000000000000000e+00, 1.881292268468630624e-01
4.000000000000000000e+00, 7.187965471324933575e-02
5.000000000000000000e+00, 1.223419157730310514e-01
6.000000000000000000e+00, 5.853469962533331544e-02
7.000000000000000000e+00, 8.492855709631069727e-02
8.000000000000000000e+00, 9.632746242990794516e-02
9.000000000000000000e+00, 6.752794287824699648e-02
1.000000000000000000e+01, 2.660673319143138857e-02
1.100000000000000000e+01, 2.410205792218241341e-02
1.200000000000000000e+01, 7.545185539377111117e-02
1.300000000000000000e+01, 7.442690699761513040e-02
1.400000000000000000e+01, 3.219721380930740118e-02
1.500000000000000000e+01, 3.033800898558669176e-02
1.600000000000000000e+01, 1.208010743261333023e-02
1.700000000000000000e+01, 1.362574050904250683e-02
1.800000000000000000e+01, 1.585980364895809777e-02
1.900000000000000000e+01, 1.192841000788244683e-02
2.000000000000000000e+01, 8.551026830778112736e-03
2.100000000000000000e+01, 1.266146565486003274e-02
2.200000000000000000e+01, 9.732909691532141971e-03
2.300000000000000000e+01, 8.266069040006023688e-03
2.400000000000000000e+01, 1.314929948268481370e-02
2.500000000000000000e+01, 2.107071473315495422e-02
2.600000000000000000e+01, 7.797187012948060547e-02
