0.000000000000000000e+00, 2.991656561807143344e-01
1.000000000000000000e+00, 3.003060862284329113e-01
2.000000000000000000e+00, 4.892057031022395974e-01
3.000000000000000000e+00, 2.392775902158730261e-01
4.000000000000000000e+00, 3.119192918440356066e-01
5.000000000000000000e+00, 1.876413474017852023e-01
6.000000000000000000e+00, 1.398318049759592618e-01
7.000000000000000000e+00, 1.490504168781860705e-01
8.000000000000000000e+00, 1.232535324733026044e-01
9.000000000000000000e+00, 1.090855703637164942e-01
1.000000000000000000e+01, 1.414337938804264283e-01
1.100000000000000000e+01, 5.796684841713051206e-02
1.200000000000000000e+01, 3.922186182317630165e-02
1.300000000000000000e+01, 3.976111724879817511e-02
1.400000000000000000e+01, 3.801534752546935347e-02
1.500000000000000000e+01, 3.211050883523641764e-02
1.600000000000000000e+01, 1.756215607915904975e-02
1.700000000000000000e+01, 1.583638377434409134e-02
1.800000000000000000e+01, 4.613775358514098784e-02
1.900000000000000000e+01, 3.440977311183968795e-02
2.000000000000000000e+01, 3.288787598549800656e-02
2.100000000000000000e+01, 3.041719650273873310e-02
2.200000000000000000e+01, 3.111269242874169574e-02
2.300000000000000000e+01, 2.107597973508707964e-02
2.400000000000000000e+01, 1.150129656222104516e-02
2.500000000000000000e+01, 1.765355610100842118e-02
2.600000000000000000e+01, 1.631332698560133965e-02
