1.745661671611528742e+00 -1.057325238597608630e+00 4.839686568114603737e+00
8.692806975292763028e+00 -8.465397472035545157e-01 -1.471125887770830643e+00
8.723972244997316494e+00 6.872250941470287700e+00 -1.099954593129635061e+00
3.621482732606283506e+00 -2.295963477126807817e+00 -3.921615182295180801e+00
