2.757639058693197587e+00 -2.787942430059710208e+00 5.551273088857463733e+00
8.879769733695098921e+00 -9.043937138571206402e-01 -1.471125887770830643e+00
1.062075564176105757e+01 6.433884080416990336e+00 -2.834239475852680101e+00
3.186860277203411140e+00 -1.884450435662320400e+00 -2.010536779627813964e+00
