5.194356137236984416e+00
1.158347326702348301e+00
1.742600502451389755e+00
1.672322332660340249e+00
5.367564323189850661e+00
4.341634266434549083e+00
5.221732792476919904e+00
4.647394007955901074e+00
3.560909715158360189e+00
2.961732279219306374e+00
4.249935409470458225e+00
6.139694779999511631e-01
