0.000000000000000000e+00, 3.335631325809566006e-01
1.000000000000000000e+00, 1.029868390148416246e-01
2.000000000000000000e+00, 9.034835309070275711e-02
3.000000000000000000e+00, 9.305457173769209056e-02
4.000000000000000000e+00, 1.106824038681179928e-01
5.000000000000000000e+00, 7.950652124417824373e-02
6.000000000000000000e+00, 7.391670158052407458e-02
7.000000000000000000e+00, 7.816988280442908887e-02
8.000000000000000000e+00, 5.239770167981598614e-02
9.000000000000000000e+00, 5.357506925613422788e-02
1.000000000000000000e+01, 3.809593889079400386e-02
1.100000000000000000e+01, 3.849142693817974442e-02
1.200000000000000000e+01, 2.636092615828932242e-02
1.300000000000000000e+01, 1.810099172166901652e-02
1.400000000000000000e+01, 2.393022975662892696e-02
1.500000000000000000e+01, 2.020877596411550098e-02
1.600000000000000000e+01, 2.400023150587439827e-02
1.700000000000000000e+01, 3.242232769658752456e-02
1.800000000000000000e+01, 1.400638475604681736e-02
1.900000000000000000e+01, 7.154604649003471796e-03
2.000000000000000000e+01, 7.090691771091639853e-03
2.100000000000000000e+01, 8.492150301051680505e-03
2.200000000000000000e+01, 8.459987497244159452e-03
2.300000000000000000e+01, 6.092605491743546126e-03
2.400000000000000000e+01, 7.436049998057336560e-03
2.500000000000000000e+01, 7.735050141083553085e-03
2.600000000000000000e+01, 9.937163712771989593e-03
2.700000000000000000e+01, 7.754063043980495736e-03
2.800000000000000000e+01, 5.727952742956048809e-03
2.900000000000000000e+01, 6.215488206418118625e-03
3.000000000000000000e+01, 4.953131612316582361e-03
3.100000000000000000e+01, 5.006829982507377506e-03
3.200000000000000000e+01, 5.095598312442967993e-03
