0.000000000000000000e+00, 7.905815919912124734e-01
1.000000000000000000e+00, 7.797995213219476307e-01
2.000000000000000000e+00, 7.593704912098766524e-01
3.000000000000000000e+00, 7.775142517362642058e-01
4.000000000000000000e+00, 7.649199771723318442e-01
5.000000000000000000e+00, 7.508814335584051980e-01
6.000000000000000000e+00, 7.491362744587477529e-01
7.000000000000000000e+00, 7.418774306930548956e-01
8.000000000000000000e+00, 7.406306146477175112e-01
9.000000000000000000e+00, 7.415964997071631259e-01
1.000000000000000000e+01, 7.301609299542054510e-01
1.100000000000000000e+01, 7.342687149384407030e-01
1.200000000000000000e+01, 7.232958784924550244e-01
1.300000000000000000e+01, 7.217873951497334462e-01
1.400000000000000000e+01, 7.197579637842418387e-01
1.500000000000000000e+01, 7.160369477899605206e-01
1.600000000000000000e+01, 7.049983448549104192e-01
1.700000000000000000e+01, 7.086252566887800697e-01
1.800000000000000000e+01, 7.039054136876408130e-01
1.900000000000000000e+01, 7.104065971061788165e-01
2.000000000000000000e+01, 6.819842731744620856e-01
2.100000000000000000e+01, 6.775689038909694650e-01
2.200000000000000000e+01, 6.850375804856790873e-01
2.300000000000000000e+01, 6.806116892875838653e-01
2.400000000000000000e+01, 6.666653659488916972e-01
2.500000000000000000e+01, 6.591859431452268270e-01
2.600000000000000000e+01, 6.559829765133425861e-01
2.700000000000000000e+01, 6.542513046841405000e-01
2.800000000000000000e+01, 6.435341951044979414e-01
2.900000000000000000e+01, 6.404275634820711938e-01
3.000000000000000000e+01, 6.383549017332139641e-01
3.100000000000000000e+01, 6.362435993034053494e-01
3.200000000000000000e+01, 6.252846973332772951e-01
